row_id,testament,book,chapter,verse,reference,term_id,occurrence_index,start,end,matched,before,after,verse_text,suggestion,risk,term_note,reviewer,decision,replacement,notes
a7b2edfa3dcc6711185d,OT,LEV,16,3,LEV 16:3,holocausto,78,86,96,holocausto,"Aarón en el santuario: con un becerro por expiación, y un carnero en",.,"Con esto entrará Aarón en el santuario: con un becerro por expiación, y un carnero en holocausto.",holocausto,high,Termino tecnico sacrificial; puede conservarse.,,,,
93d7b977ed53fe006f7d,OT,LEV,16,5,LEV 16:5,holocausto,79,106,116,holocausto,"Israel tomará dos machos de cabrío para expiación, y un carnero para",.,"Y de la congregación de los hijos de Israel tomará dos machos de cabrío para expiación, y un carnero para holocausto.",holocausto,high,Termino tecnico sacrificial; puede conservarse.,,,,
01b49c753d321da50a56,OT,LEV,16,24,LEV 16:24,holocausto,80,110,120,holocausto,"ar del santuario, y después de ponerse sus vestidos saldrá, y hará su",", y el holocausto del pueblo, y hará la reconciliación por sí y por el","Lavará luego su carne con agua en el lugar del santuario, y después de ponerse sus vestidos saldrá, y hará su holocausto, y el holocausto del pueblo, y hará la reconciliación por sí y por el pueblo.",holocausto,high,Termino tecnico sacrificial; puede conservarse.,,,,
1e2549fdac2fdae84c69,OT,LEV,16,29,LEV 16:29,estatuto,17,19,27,estatuto,Y esto tendrán por,"perpetuo: En el mes séptimo, a los diez del mes, afligirán sus almas,","Y esto tendrán por estatuto perpetuo: En el mes séptimo, a los diez del mes, afligirán sus almas, y ninguna obra harán, ni el natural ni el extranjero que peregrina entre ustedes:",estatuto,medium,Puede conservarse como termino legal.,,,,
630e0579e0e63d601ad6,OT,LEV,16,31,LEV 16:31,estatuto,18,61,69,estatuto,"Sábado de reposo es para ustedes, y afligirán sus almas, por",perpetuo.,"Sábado de reposo es para ustedes, y afligirán sus almas, por estatuto perpetuo.",estatuto,medium,Puede conservarse como termino legal.,,,,
e0f2e7e0161cf7a6c92a,OT,LEV,16,34,LEV 16:34,estatuto,19,19,27,estatuto,Y esto tendrán por,"perpetuo, para expiar a los hijos de Israel de todos sus pecados una","Y esto tendrán por estatuto perpetuo, para expiar a los hijos de Israel de todos sus pecados una vez en el año. Y Moisés lo hizo como Jehová le mandó.",estatuto,medium,Puede conservarse como termino legal.,,,,
bce897eea575393fea77,OT,LEV,17,7,LEV 17:7,estatuto,20,108,116,estatuto,"os a los demonios, tras de los cuales han fornicado: tendrán esto por",perpetuo por sus edades.,"Y nunca más sacrificarán sus sacrificios a los demonios, tras de los cuales han fornicado: tendrán esto por estatuto perpetuo por sus edades.",estatuto,medium,Puede conservarse como termino legal.,,,,
42d23ee108aa9c1240e4,OT,LEV,18,3,LEV 18:3,estatuto,21,153,162,estatutos,"en la tierra de Canaán, a la cual yo les conduzco; ni andarán en sus",.,"No harán como hacen en la tierra de Egipto, en la cual moraron; ni harán como hacen en la tierra de Canaán, a la cual yo les conduzco; ni andarán en sus estatutos.",estatuto,medium,Puede conservarse como termino legal.,,,,
53f7e06da94bc1f02d77,OT,LEV,18,4,LEV 18:4,estatuto,22,37,46,estatutos,"Mis derechos pondrán por obra, y mis","guardarán, andando en ellos: Yo Jehová su Dios.","Mis derechos pondrán por obra, y mis estatutos guardarán, andando en ellos: Yo Jehová su Dios.",estatuto,medium,Puede conservarse como termino legal.,,,,
dcafb7dd8fabca8e3ab7,OT,LEV,18,5,LEV 18:5,estatuto,23,14,23,estatutos,Por tanto mis,"y mis derechos guardarán, los cuales haciendo el hombre, vivirá en el","Por tanto mis estatutos y mis derechos guardarán, los cuales haciendo el hombre, vivirá en ellos: Yo Jehová.",estatuto,medium,Puede conservarse como termino legal.,,,,
76cb881fc5c5ce122cea,OT,LEV,18,21,LEV 18:21,simiente,60,15,23,simiente,Y no des de tu,para hacerla pasar por el fuego a Moloch; no contamines el nombre de,Y no des de tu simiente para hacerla pasar por el fuego a Moloch; no contamines el nombre de tu Dios: Yo Jehová.,descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
377d6a7c15f39bd66a05,OT,LEV,18,26,LEV 18:26,estatuto,24,27,36,estatutos,"Guarden, pues, ustedes mis","y mis derechos, y no hagan ninguna de todas estas abominaciones: ni e","Guarden, pues, ustedes mis estatutos y mis derechos, y no hagan ninguna de todas estas abominaciones: ni el natural ni el extranjero que peregrina entre ustedes.",estatuto,medium,Puede conservarse como termino legal.,,,,
1f225c4c83289cbbe351,OT,LEV,19,19,LEV 19:19,estatuto,25,4,13,estatutos,Mis,guardarán. A tu animal no harás ayuntar para misturas; tu haza no sem,"Mis estatutos guardarán. A tu animal no harás ayuntar para misturas; tu haza no sembrarás con mistura de semillas, y no te pondrás vestidos con mezcla de diversas cosas.",estatuto,medium,Puede conservarse como termino legal.,,,,
16073ef10b76407dfce7,OT,LEV,19,37,LEV 19:37,estatuto,26,23,32,estatutos,Guarden pues todos mis,", y todos mis derechos, y pónganlos por obra: Yo Jehová.","Guarden pues todos mis estatutos, y todos mis derechos, y pónganlos por obra: Yo Jehová.",estatuto,medium,Puede conservarse como termino legal.,,,,
0dc4a77885b78f0559c3,OT,LEV,20,2,LEV 20:2,simiente,61,138,146,simiente,"e Israel, o de los extranjeros que peregrinan en Israel, que dé de su","a Moloch, de seguro morirá: el pueblo de la tierra lo apedreará con p","Dirás asimismo a los hijos de Israel: Cualquier varón de los hijos de Israel, o de los extranjeros que peregrinan en Israel, que dé de su simiente a Moloch, de seguro morirá: el pueblo de la tierra lo apedreará con piedras.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
e310fff870b57555075f,OT,LEV,20,3,LEV 20:3,simiente,62,97,105,simiente,"a el tal varón, y lo cortaré de entre su pueblo; por cuanto dio de su","a Moloch, contaminando mi santuario, y amancillando mi santo nombre.","Y yo pondré mi rostro contra el tal varón, y lo cortaré de entre su pueblo; por cuanto dio de su simiente a Moloch, contaminando mi santuario, y amancillando mi santo nombre.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
5649cc93da25a27e96b0,OT,LEV,20,4,LEV 20:4,simiente,63,80,88,simiente,onde el pueblo de la tierra sus ojos de aquel varón que ha dado de su,"a Moloch, para no matarle,","Que si esconde el pueblo de la tierra sus ojos de aquel varón que ha dado de su simiente a Moloch, para no matarle,",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
3c8f72561aa5ed0dfbf0,OT,LEV,20,8,LEV 20:8,estatuto,27,14,23,estatutos,Y guarden mis,", y pónganlos por obra: Yo Jehová que les santifico.","Y guarden mis estatutos, y pónganlos por obra: Yo Jehová que les santifico.",estatuto,medium,Puede conservarse como termino legal.,,,,
2ad0b7c952ec9779c709,OT,LEV,20,22,LEV 20:22,estatuto,28,25,34,estatutos,"Guarden, pues, todos mis","y todos mis derechos, y pónganlos por obra: y no les vomitará la tier","Guarden, pues, todos mis estatutos y todos mis derechos, y pónganlos por obra: y no les vomitará la tierra, en la cual yo les introduzco para que habiten en ella.",estatuto,medium,Puede conservarse como termino legal.,,,,
8b8e907f8e133b595868,OT,LEV,21,15,LEV 21:15,simiente,64,20,28,simiente,Y no amancillará su,en sus pueblos; porque yo Jehová soy el que los santifico.,Y no amancillará su simiente en sus pueblos; porque yo Jehová soy el que los santifico.,descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
d6237d6292c77cbc61ac,OT,LEV,21,17,LEV 21:17,simiente,65,38,46,simiente,"Habla a Aarón, y dile: El varón de tu","en sus generaciones, en el cual haya falta, no se allegará para ofrec","Habla a Aarón, y dile: El varón de tu simiente en sus generaciones, en el cual haya falta, no se allegará para ofrecer el pan de su Dios.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
af44407a994c9bff5be3,OT,LEV,21,21,LEV 21:21,simiente,66,19,27,simiente,Ningún varón de la,"de Aarón sacerdote, en el cual haya falta, se allegará para ofrecer l","Ningún varón de la simiente de Aarón sacerdote, en el cual haya falta, se allegará para ofrecer las ofrendas encendidas de Jehová. Hay falta en él; no se allegará a ofrecer el pan de su Dios.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
0445fd4408c52659fad9,OT,LEV,22,3,LEV 22:3,simiente,67,29,37,simiente,Diles: Todo varón de toda su,"en sus generaciones que llegue a las cosas sagradas, que los hijos de","Diles: Todo varón de toda su simiente en sus generaciones que llegue a las cosas sagradas, que los hijos de Israel consagran a Jehová, teniendo inmundicia sobre sí, de delante de mí será cortada su alma: Yo Jehová.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
721af7d76f585036d9b3,OT,LEV,22,4,LEV 22:4,simiente,68,22,30,simiente,Cualquier varón de la,"de Aarón que sea leproso, o padezca flujo, no comerá de las cosas sag","Cualquier varón de la simiente de Aarón que sea leproso, o padezca flujo, no comerá de las cosas sagradas hasta que esté limpio: y el que toque cualquiera cosa inmunda de mortecino, o el varón del cual haya salido derramamiento de semen;",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
ac540282ff1805ee21bb,OT,LEV,22,18,LEV 22:18,oblacion,2,211,221,oblaciones,"e ofrezca su ofrenda por todos sus votos, y por todas sus voluntarias",que ofrezcan a Jehová en holocausto;,"Habla a Aarón y a sus hijos, y a todos los hijos de Israel, y diles: Cualquier varón de la casa de Israel, o de los extranjeros en Israel, que ofrezca su ofrenda por todos sus votos, y por todas sus voluntarias oblaciones que ofrezcan a Jehová en holocausto;",ofrenda,medium,Termino sacrificial; revisar contexto ritual.,,,,
8c71d28da243fe9387b5,OT,LEV,23,13,LEV 23:13,presente,45,5,13,presente,Y su,"será dos décimas de flor de harina amasada con aceite, ofrenda encend","Y su presente será dos décimas de flor de harina amasada con aceite, ofrenda encendida a Jehová en olor suavísimo; y su libación de vino, la cuarta parte de un hin.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
ce0828aa2bf551fa40ec,OT,LEV,23,14,LEV 23:14,estatuto,29,124,132,estatuto,"hasta este mismo día, hasta que hayan ofrecido la ofrenda de su Dios;",perpetuo es por sus edades en todas sus habitaciones.,"Y no comerán pan, ni grano tostado, ni espiga fresca, hasta este mismo día, hasta que hayan ofrecido la ofrenda de su Dios; estatuto perpetuo es por sus edades en todas sus habitaciones.",estatuto,medium,Puede conservarse como termino legal.,,,,
d57daeaaa4549c2698d6,OT,LEV,23,16,LEV 23:16,presente,46,92,100,presente,del sábado séptimo contarán cincuenta días; entonces ofrecerán nuevo,a Jehová.,Hasta el siguiente día del sábado séptimo contarán cincuenta días; entonces ofrecerán nuevo presente a Jehová.,ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
6d38d2b6c9c42a2f4eed,OT,LEV,23,18,LEV 23:18,presente,47,137,145,presente,"ecerro de la vacada y dos carneros: serán holocausto a Jehová, con su",y sus libaciones; ofrenda encendida de suave olor a Jehová.,"Y ofrecerán con el pan siete corderos de un año sin defecto, y un becerro de la vacada y dos carneros: serán holocausto a Jehová, con su presente y sus libaciones; ofrenda encendida de suave olor a Jehová.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
fc102687cb3399504b1f,OT,LEV,23,21,LEV 23:21,estatuto,30,87,95,estatuto,ste mismo día; les será santa convocación: ninguna obra servil harán:,perpetuo en todas sus habitaciones por sus edades.,Y convocarán en este mismo día; les será santa convocación: ninguna obra servil harán: estatuto perpetuo en todas sus habitaciones por sus edades.,estatuto,medium,Puede conservarse como termino legal.,,,,
19bbc9e26a294768185e,OT,LEV,23,31,LEV 23:31,estatuto,31,20,28,estatuto,Ninguna obra harán:,perpetuo es por sus edades en todas sus habitaciones.,Ninguna obra harán: estatuto perpetuo es por sus edades en todas sus habitaciones.,estatuto,medium,Puede conservarse como termino legal.,,,,
8b69448db4a6adc45d38,OT,LEV,23,37,LEV 23:37,presente,48,131,139,presente,"ntas reuniones, para ofrecer ofrenda encendida a Jehová, holocausto y",", sacrificio y libaciones, cada cosa en su tiempo:","Estas son las solemnidades de Jehová, a las que convocarán santas reuniones, para ofrecer ofrenda encendida a Jehová, holocausto y presente, sacrificio y libaciones, cada cosa en su tiempo:",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
4a781e3c390d4edd4171,OT,LEV,23,41,LEV 23:41,estatuto,32,60,68,estatuto,Y le harán fiesta a Jehová por siete días cada un año; será,perpetuo por sus edades; en el mes séptimo la harán.,Y le harán fiesta a Jehová por siete días cada un año; será estatuto perpetuo por sus edades; en el mes séptimo la harán.,estatuto,medium,Puede conservarse como termino legal.,,,,
3b2bac609937b5960e7d,OT,LEV,24,3,LEV 24:3,estatuto,33,148,156,estatuto,"Aarón desde la tarde hasta la mañana delante de Jehová, de continuo:",perpetuo por sus edades.,"Fuera del velo del testimonio, en el tabernáculo del testimonio, las aderezará Aarón desde la tarde hasta la mañana delante de Jehová, de continuo: estatuto perpetuo por sus edades.",estatuto,medium,Puede conservarse como termino legal.,,,,
62a44129888025ffa60f,OT,LEV,24,12,LEV 24:12,fuese,19,41,46,fuese,"Y pusiéronlo en la cárcel, hasta que les",declarado por palabra de Jehová.,"Y pusiéronlo en la cárcel, hasta que les fuese declarado por palabra de Jehová.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
338c24f4e0932b7f39ef,OT,LEV,25,18,LEV 25:18,estatuto,34,20,29,estatutos,"Ejecuten, pues, mis",", y guarden mis derechos, y pónganlos por obra, y habitarán en la tier","Ejecuten, pues, mis estatutos, y guarden mis derechos, y pónganlos por obra, y habitarán en la tierra seguros;",estatuto,medium,Puede conservarse como termino legal.,,,,
16a6ea62851babfa1fb8,OT,LEV,26,16,LEV 26:16,simiente,69,157,165,simiente,", que consuman los ojos y atormenten el alma: y sembrarán en balde su",", porque sus enemigos la comerán:","Yo también haré con ustedes esto: enviaré sobre ustedes terror, extenuación y calentura, que consuman los ojos y atormenten el alma: y sembrarán en balde su simiente, porque sus enemigos la comerán:",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
48bc5d3b860dbfa92c51,OT,LEV,26,43,LEV 26:43,estatuto,35,238,247,estatutos,"menospreciaron mis derechos, y tuvo el alma de ellos fastidio de mis",.,"Que la tierra estará desamparada de ellos, y holgará sus sábados, estando yerma a causa de ellos; pero entretanto se someterán al castigo de sus iniquidades: por cuanto menospreciaron mis derechos, y tuvo el alma de ellos fastidio de mis estatutos.",estatuto,medium,Puede conservarse como termino legal.,,,,
4572d0d2f683e6a7ecd3,OT,LEV,27,30,LEV 27:30,simiente,70,44,52,simiente,"Y todas las décimas de la tierra, así de la","de la tierra como del fruto de los árboles, de Jehová son: es cosa co","Y todas las décimas de la tierra, así de la simiente de la tierra como del fruto de los árboles, de Jehová son: es cosa consagrada a Jehová.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
ded859b75a7f57559209,OT,NUM,4,16,NUM 4:16,presente,49,117,125,presente,"rdote, estará el aceite de la luminaria, y el perfume aromático, y el","continuo, y el aceite de la unción; el cargo de todo el tabernáculo,","Pero al cargo de Eleazar, hijo de Aarón el sacerdote, estará el aceite de la luminaria, y el perfume aromático, y el presente continuo, y el aceite de la unción; el cargo de todo el tabernáculo, y de todo lo que está en él, en el santuario, y en sus vasos.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
53906b1064f63d82e429,OT,NUM,5,15,NUM 5:15,presente,50,191,199,presente,"no echará sobre ella aceite, ni pondrá sobre ella incienso: porque es","de celos, presente de recordación, que trae en memoria pecado.","Entonces el marido traerá su mujer al sacerdote, y traerá su ofrenda con ella, la décima de un epha de harina de cebada; no echará sobre ella aceite, ni pondrá sobre ella incienso: porque es presente de celos, presente de recordación, que trae en memoria pecado.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
1678d600998df1b42568,OT,NUM,5,15,NUM 5:15,presente,51,210,218,presente,"a aceite, ni pondrá sobre ella incienso: porque es presente de celos,","de recordación, que trae en memoria pecado.","Entonces el marido traerá su mujer al sacerdote, y traerá su ofrenda con ella, la décima de un epha de harina de cebada; no echará sobre ella aceite, ni pondrá sobre ella incienso: porque es presente de celos, presente de recordación, que trae en memoria pecado.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
796b8d6e265005e825a3,OT,NUM,5,18,NUM 5:18,presente,52,127,135,presente,"hová, y descubrirá la cabeza de la mujer, y pondrá sobre sus manos el","de la recordación, que es el presente de celos: y el sacerdote tendrá","Y hará el sacerdote estar en pie a la mujer delante de Jehová, y descubrirá la cabeza de la mujer, y pondrá sobre sus manos el presente de la recordación, que es el presente de celos: y el sacerdote tendrá en la mano las aguas amargas que acarrean maldición.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
7f07b7a7e5892f176a44,OT,NUM,5,18,NUM 5:18,presente,53,165,173,presente,"er, y pondrá sobre sus manos el presente de la recordación, que es el",de celos: y el sacerdote tendrá en la mano las aguas amargas que acar,"Y hará el sacerdote estar en pie a la mujer delante de Jehová, y descubrirá la cabeza de la mujer, y pondrá sobre sus manos el presente de la recordación, que es el presente de celos: y el sacerdote tendrá en la mano las aguas amargas que acarrean maldición.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
aad76df3a2f0953fe0a6,OT,NUM,5,25,NUM 5:25,presente,54,54,62,presente,Después tomará el sacerdote de la mano de la mujer el,"de los celos, y lo mecerá delante de Jehová, y lo ofrecerá delante de","Después tomará el sacerdote de la mano de la mujer el presente de los celos, y lo mecerá delante de Jehová, y lo ofrecerá delante del altar:",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
90119f6cfd1523349900,OT,NUM,5,26,NUM 5:26,presente,55,36,44,presente,Y tomará el sacerdote un puñado del,", en memoria de ella, y lo quemará sobre el altar, y después dará a be","Y tomará el sacerdote un puñado del presente, en memoria de ella, y lo quemará sobre el altar, y después dará a beber las aguas a la mujer.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
308664babd68411bb93a,OT,NUM,6,15,NUM 6:15,presente,56,126,134,presente,"na amasadas con aceite, y hojaldres cenceñas untadas con aceite, y su",", y sus libaciones.","Además un canastillo de cenceñas, tortas de flor de harina amasadas con aceite, y hojaldres cenceñas untadas con aceite, y su presente, y sus libaciones.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
ff233265516d517c4230,OT,NUM,6,17,NUM 6:17,presente,57,124,132,presente,con el canastillo de las cenceñas; ofrecerá asimismo el sacerdote su,", y sus libaciones.","Y ofrecerá el carnero en sacrificio de paces a Jehová, con el canastillo de las cenceñas; ofrecerá asimismo el sacerdote su presente, y sus libaciones.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
87f846a274adf1a8388b,OT,NUM,7,13,NUM 7:13,presente,58,189,197,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y fue su ofrenda un plato de plata de peso de ciento y treinta siclos, y un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
7ca2c59b0cbcf2cbc63f,OT,NUM,7,19,NUM 7:19,presente,59,193,201,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Ofreció por su ofrenda un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
372e6c4a91c85185ba7b,OT,NUM,7,25,NUM 7:25,presente,60,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
5f6767cca7431ba1a7b2,OT,NUM,7,31,NUM 7:31,presente,61,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
76d15c6918b8c8ae590f,OT,NUM,7,37,NUM 7:37,presente,62,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
bfec76334cc81fd93b3d,OT,NUM,7,43,NUM 7:43,presente,63,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
71a28581d42c6f305938,OT,NUM,7,49,NUM 7:49,presente,64,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
da95704a68308625f151,OT,NUM,7,55,NUM 7:55,presente,65,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
159a1e554c3d79f5e985,OT,NUM,7,61,NUM 7:61,presente,66,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
09653d3e972fdd85ef6c,OT,NUM,7,67,NUM 7:67,presente,67,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
33bdaf96404c70a428fd,OT,NUM,7,73,NUM 7:73,presente,68,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
97f7bc5c4f79a1e696be,OT,NUM,7,79,NUM 7:79,presente,69,184,192,presente,del santuario; ambos llenos de flor de harina amasada con aceite para,;,"Y su ofrenda, un plato de plata de ciento y treinta siclos de peso, un jarro de plata de setenta siclos, al siclo del santuario; ambos llenos de flor de harina amasada con aceite para presente;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
8713b9d54af8170c8b2e,OT,NUM,7,87,NUM 7:87,presente,70,104,112,presente,"doce becerros; doce los carneros, doce los corderos de un año, con su",": y doce los machos de cabrío, para expiación.","Todos los bueyes para holocausto, doce becerros; doce los carneros, doce los corderos de un año, con su presente: y doce los machos de cabrío, para expiación.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
2b9f0d5e6029a68af46d,OT,NUM,8,8,NUM 8:8,presente,71,33,41,presente,"Luego tomarán un novillo, con su",de flor de harina amasada con aceite; y tomarás otro novillo para exp,"Luego tomarán un novillo, con su presente de flor de harina amasada con aceite; y tomarás otro novillo para expiación.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
d06b8453658ea26a809d,OT,NUM,10,8,NUM 10:8,estatuto,36,79,87,estatuto,"os de Aarón, los sacerdotes, tocarán las trompetas; y las tendrán por",perpetuo por sus generaciones.,"Y los hijos de Aarón, los sacerdotes, tocarán las trompetas; y las tendrán por estatuto perpetuo por sus generaciones.",estatuto,medium,Puede conservarse como termino legal.,,,,
7523faae383cd199d23e,OT,NUM,11,33,NUM 11:33,fuese,20,58,63,fuese,"Aun estaba la carne entre los dientes de ellos, antes que","mascada, cuando el furor de Jehová se encendió en el pueblo, e hirió","Aun estaba la carne entre los dientes de ellos, antes que fuese mascada, cuando el furor de Jehová se encendió en el pueblo, e hirió Jehová al pueblo con una muy grande plaga.",se fue,medium,Puede requerir ajustar la frase completa.,,,,
b0d1a64569b528a877ac,OT,NUM,12,9,NUM 12:9,fuese,21,52,57,fuése,Entonces el furor de Jehová se encendió en ellos; y,.,Entonces el furor de Jehová se encendió en ellos; y fuése.,se fue,medium,Puede requerir ajustar la frase completa.,,,,
21b363d10ecd9867a3e4,OT,NUM,14,24,NUM 14:24,simiente,71,133,141,simiente,"mplió de ir en pos de mí, yo le meteré en la tierra donde entró, y su",la recibirá en heredad.,"Pero mi siervo Caleb, por cuanto hubo en él otro espíritu, y cumplió de ir en pos de mí, yo le meteré en la tierra donde entró, y su simiente la recibirá en heredad.",descendencia,high,Termino teologico; revisar promesas y genealogias.,,,,
50fdc6cea33ec05045dd,OT,NUM,15,4,NUM 15:4,presente,72,56,64,presente,"Entonces el que ofrezca su ofrenda a Jehová, traerá por","una décima de un epha de flor de harina, amasada con la cuarta parte","Entonces el que ofrezca su ofrenda a Jehová, traerá por presente una décima de un epha de flor de harina, amasada con la cuarta parte de un hin de aceite;",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
e725b1aa49ba4c9d08d0,OT,NUM,15,6,NUM 15:6,presente,73,25,33,presente,Y por cada carnero harás,"de dos décimas de flor de harina, amasada con el tercio de un hin de","Y por cada carnero harás presente de dos décimas de flor de harina, amasada con el tercio de un hin de aceite:",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
045eb55232cbf6157133,OT,NUM,15,9,NUM 15:9,presente,74,28,36,presente,Ofrecerás con el novillo un,"de tres décimas de flor de harina, amasada con la mitad de un hin de","Ofrecerás con el novillo un presente de tres décimas de flor de harina, amasada con la mitad de un hin de aceite:",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
6c2d7748dd88a203fd77,OT,NUM,15,15,NUM 15:15,estatuto,37,9,17,estatuto,Un mismo,"tendrán, ustedes de la congregación y el extranjero que con ustedes m","Un mismo estatuto tendrán, ustedes de la congregación y el extranjero que con ustedes mora; estatuto que será perpetuo por sus edades: como ustedes, así será el peregrino delante de Jehová.",estatuto,medium,Puede conservarse como termino legal.,,,,
e7d216c722a20c8c31cf,OT,NUM,15,15,NUM 15:15,estatuto,38,92,100,estatuto,"rán, ustedes de la congregación y el extranjero que con ustedes mora;","que será perpetuo por sus edades: como ustedes, así será el peregrino","Un mismo estatuto tendrán, ustedes de la congregación y el extranjero que con ustedes mora; estatuto que será perpetuo por sus edades: como ustedes, así será el peregrino delante de Jehová.",estatuto,medium,Puede conservarse como termino legal.,,,,
60242d48e9378537f8f6,OT,NUM,15,24,NUM 15:24,presente,75,166,174,presente,"ón ofrecerá un novillo por holocausto, en olor suave a Jehová, con su","y su libación, conforme a la ley; y un macho cabrío en expiación.","Será que, si el pecado fue hecho por yerro con ignorancia de la congregación, toda la congregación ofrecerá un novillo por holocausto, en olor suave a Jehová, con su presente y su libación, conforme a la ley; y un macho cabrío en expiación.",ofrenda,high,"Puede ser regalo, ofrenda o presencia.",,,,
