row_id,reference,segment_index,code_index,verse_text,word,strong,morphology,step_gloss,status,confidence,reviewer,decision,corrected_strong,notes
8c7f5a3fb16d6e8c1419,GEN 34:13,20,0,"Y respondieron los hijos de Jacob a Sichêm y a Hamor su padre con engaño; y parlaron, por cuanto había amancillado a Dina su hermana.",amancillado,H2930,HVpp3ms,he had defiled,provisional-reference,0.85,,,,
c63506e9758354f7aad1,GEN 34:13,22,0,"Y respondieron los hijos de Jacob a Sichêm y a Hamor su padre con engaño; y parlaron, por cuanto había amancillado a Dina su hermana.",Dina,H1783,HNpf,Dinah,verified-open,1.0,,,,
d90d983d12380b78af6c,GEN 34:13,24,0,"Y respondieron los hijos de Jacob a Sichêm y a Hamor su padre con engaño; y parlaron, por cuanto había amancillado a Dina su hermana.",hermana.,H269,HNcfsc/Sp3mp,sister/ their,provisional-reference,0.85,,,,
f71d8d61f19a94f72d4a,GEN 34:14,1,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,dijéronles:,H559,Hc/Vqw3mp,and/ they said,provisional-reference,0.85,,,,
4026d8fbe2521cb45a94,GEN 34:14,2,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,No,H3808,HTn,not,provisional-reference,0.85,,,,
50894ab62423b9884f47,GEN 34:14,3,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,podemos,H3201,HVqi1cp,we are able,provisional-reference,0.85,,,,
8a7ef06ca02f5ebbbbf0,GEN 34:14,4,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,hacer,H6213,HR/Vqcc,to/ do,provisional-reference,0.85,,,,
3055bb5feda80eb777ea,GEN 34:14,5,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,esto,H2088,HTd/Tm,<the>/ this,provisional-reference,0.85,,,,
2eedbacf469b62f39dd8,GEN 34:14,5,1,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,esto,H1697,HTd/Ncmsa,the/ thing,provisional-reference,0.85,,,,
3887380f746031ed8763,GEN 34:14,7,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,dar,H5414,HR/Vqcc,to/ give,provisional-reference,0.85,,,,
e7a6f8abb6301a197261,GEN 34:14,9,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,hermana,H269,HNcfsc/Sp1bp,sister/ our,provisional-reference,0.85,,,,
4ba37deb3ef0563f1f39,GEN 34:14,11,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,hombre,H376,HR/Ncmsa,to/ a man,provisional-reference,0.85,,,,
5ea821a222afe0a09aab,GEN 34:14,15,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,porque,H3588,HTc,for,provisional-reference,0.85,,,,
d774d40f42266dfe881c,GEN 34:14,19,0,Y dijéronles: No podemos hacer esto de dar nuestra hermana a hombre que tiene prepucio; porque entre nosotros es abominación.,abominación.,H2781,HNcfsa,[is] a reproach,provisional-reference,0.85,,,,
485dbf477b06bc451922,GEN 34:15,2,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",esta,H2063,HR/Tm,in/ this,provisional-reference,0.85,,,,
f6acdd3856505e794747,GEN 34:15,6,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",placer:,H225,HVNi1cp,we will agree,provisional-reference,0.85,,,,
bd1521d1cfb7a0a5dbde,GEN 34:15,7,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",si,H518,HTc,if,provisional-reference,0.85,,,,
5cd30d307902b884e902,GEN 34:15,10,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",ser,H1961,HVqi2mp,you will be,provisional-reference,0.85,,,,
fe83e2148a00bd11f232,GEN 34:15,15,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",circuncide,H4135,HR/VNcc,by/ being circumcised,provisional-reference,0.85,,,,
d68204aba38b12426e33,GEN 34:15,18,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",todo,H3605,HNcmsa,every,provisional-reference,0.85,,,,
57ccbdc8a98e3449895b,GEN 34:15,19,0,"Pero con esta condición les haremos placer: si han de ser como nosotros, que se circuncide entre ustedes todo varón;",varón;,H2145,HAamsa,male,provisional-reference,0.85,,,,
07dc07d06555d5d163d3,GEN 34:16,2,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",daremos,H5414,Hc/Vqq1cp,and/ we will give,provisional-reference,0.85,,,,
edb05f0e9829dbc18230,GEN 34:16,4,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.","hijas,",H1323,HNcfpc/Sp1bp,daughters/ our,provisional-reference,0.85,,,,
25cf23556ff9387e420f,GEN 34:16,6,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",tomaremos,H3947,HVqi1cp,we will take,provisional-reference,0.85,,,,
5f25a79cb3a64a1baf5c,GEN 34:16,11,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",habitaremos,H3427,Hc/Vqq1cp,and/ we will dwell,provisional-reference,0.85,,,,
112a34c16c5c10a81a56,GEN 34:16,12,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",con,H853,HTo,<obj.>,provisional-reference,0.85,,,,
9e5cfa7b6f7da1ea491e,GEN 34:16,15,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",seremos,H1961,Hc/Vqq1cp,and/ we will become,provisional-reference,0.85,,,,
0d443078d9cfb82395ca,GEN 34:16,16,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",un,H259,HAcfsa,one,provisional-reference,0.85,,,,
30fb613fde1112312f7c,GEN 34:16,17,0,"Entonces les daremos nuestras hijas, y tomaremos nosotros las sus; y habitaremos con ustedes, y seremos un pueblo.",pueblo.,H5971,HR/Ncmsa,<into>/ a people,provisional-reference,0.85,,,,
b73b3fee732daaf15e86,GEN 34:17,1,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.",si,H518,HC/Tc,and/ if,provisional-reference,0.85,,,,
353ca29dda557b750345,GEN 34:17,2,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.",no,H3808,HTn,not,provisional-reference,0.85,,,,
a1a1a9e9a7c3e671143e,GEN 34:17,3,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.",nos,H413,HRd/Sp1bp,to/ us,provisional-reference,0.85,,,,
8d946d1a99e0073f4bcc,GEN 34:17,5,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.",oído,H8085,HVqi2mp,you will listen,provisional-reference,0.85,,,,
224133bb154a63cf96da,GEN 34:17,8,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.",tomaremos,H3947,Hc/Vqq1cp,and/ we will take,provisional-reference,0.85,,,,
7ec3cc25efbcd87e70ec,GEN 34:17,10,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.","hija,",H1323,HNcfsc/Sp1bp,daughter/ our,provisional-reference,0.85,,,,
2affeb9b79c7c45dfdd7,GEN 34:17,13,0,"Pero si no nos prestan oído para circuncidarse, tomaremos nuestra hija, y nos iremos.",iremos.,H1980,Hc/Vqq1cp,and/ we will go,provisional-reference,0.85,,,,
7b24ba42dfcbd3a5b529,GEN 34:18,1,0,"Y parecieron bien sus palabras a Hamor y a Sichêm, hijo de Hamor.",parecieron,H3190,Hc/Vqw3mp,and/ they were good,provisional-reference,0.85,,,,
e21c9385f25eda1b414a,GEN 34:18,4,0,"Y parecieron bien sus palabras a Hamor y a Sichêm, hijo de Hamor.",palabras,H1697,HNcmpc/Sp3mp,words/ their,provisional-reference,0.85,,,,
214e77ab24c6ca1081ff,GEN 34:18,6,0,"Y parecieron bien sus palabras a Hamor y a Sichêm, hijo de Hamor.",Hamor,H2544,HNpm,Hamor,provisional-reference,0.85,,,,
498f59546a3e8dc00ee0,GEN 34:18,10,0,"Y parecieron bien sus palabras a Hamor y a Sichêm, hijo de Hamor.",hijo,H1121,HNcmsc,[the] son of,provisional-reference,0.85,,,,
0880d703430f13253cad,GEN 34:18,12,0,"Y parecieron bien sus palabras a Hamor y a Sichêm, hijo de Hamor.",Hamor.,H2544,HNpm,Hamor,provisional-reference,0.85,,,,
b3308e496d2625c7946d,GEN 34:19,1,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",no,H3808,HC/Tn,and/ not,provisional-reference,0.85,,,,
80a16b45a932ee46708b,GEN 34:19,2,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",dilató,H309,HVpp3ms,he delayed,provisional-reference,0.85,,,,
7dec93d03d8a017918a4,GEN 34:19,4,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",mozo,H5288,HTd/Ncmsa,the/ young man,provisional-reference,0.85,,,,
44dbb364b13b3a12927f,GEN 34:19,5,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",hacer,H6213,HR/Vqcc,to/ do,provisional-reference,0.85,,,,
e8ac1a33c9b214ccb028,GEN 34:19,6,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.","aquello,",H1697,HTd/Ncmsa,the/ thing,provisional-reference,0.85,,,,
fcf34f81f1fbada04064,GEN 34:19,7,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",porque,H3588,HTc,for,provisional-reference,0.85,,,,
210dc4527e9fcb561139,GEN 34:19,9,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",hija,H1323,HR/Ncfsc,in/ [the] daughter of,provisional-reference,0.85,,,,
27f393d5b7d051505dd7,GEN 34:19,11,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",Jacob,H3290,HNpm,Jacob,verified-open,1.0,,,,
ab9e26d53eb78fe328d8,GEN 34:19,14,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",agradado:,H2654,HVqp3ms,he delighted,provisional-reference,0.85,,,,
50f8227f2adb8a25487d,GEN 34:19,16,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",él,H1931,HC/Pp3ms,and/ he,provisional-reference,0.85,,,,
7747141682d2d49208aa,GEN 34:19,20,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",honrado,H3513,HVNrmsa,[was] honored,provisional-reference,0.85,,,,
c0f96ac5f86ba8196f0c,GEN 34:19,22,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",toda,H3605,HR/Ncmsc,more than/ all,provisional-reference,0.85,,,,
c17f3e41a8af95073fc3,GEN 34:19,24,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",casa,H1004,HNcmsc,[the] household of,provisional-reference,0.85,,,,
eaea548b502b6a2c9c06,GEN 34:19,27,0,"Y no dilató el mozo hacer aquello, porque la hija de Jacob le había agradado: y él era el más honrado de toda la casa de su padre.",padre.,H1,HNcmsc/Sp3ms,father/ his,provisional-reference,0.85,,,,
e8e0e5315f0c8c47a2dd,GEN 34:20,1,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",Hamor,H2544,HNpm,Hamor,provisional-reference,0.85,,,,
d98b241c21fd82641e20,GEN 34:20,5,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",hijo,H1121,HNcmsc/Sp3ms,son/ his,provisional-reference,0.85,,,,
76c4b480619590fcd0d1,GEN 34:20,6,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",vinieron,H935,Hc/Vqw3ms,and/ he went,provisional-reference,0.85,,,,
0ecc9e60cdd0466adf4a,GEN 34:20,9,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",puerta,H8179,HNcmsc,[the] gate of,provisional-reference,0.85,,,,
8341471502fcc2d3138d,GEN 34:20,12,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:","ciudad,",H5892,HNcfsc/Sp3mp,city/ their,provisional-reference,0.85,,,,
bd49b6154c34d830f839,GEN 34:20,14,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",hablaron,H1696,Hc/Vpw3mp,and/ they spoke,provisional-reference,0.85,,,,
12184cbd5392002e5bc5,GEN 34:20,17,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",varones,H582,HNcmpc,[the] men of,provisional-reference,0.85,,,,
f501cc2f33741d840886,GEN 34:20,20,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:","ciudad,",H5892,HNcfsc/Sp3mp,city/ their,provisional-reference,0.85,,,,
2a1d7e5eb62c55fc8933,GEN 34:20,21,0,"Entonces Hamor y Sichêm su hijo vinieron a la puerta de su ciudad, y hablaron a los varones de su ciudad, diciendo:",diciendo:,H559,HR/Vqcc,<to>/ saying,provisional-reference,0.85,,,,
0e0a26dcffd10f54edd8,GEN 34:21,0,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",Estos,H428,HTd/Tm,<the>/ these,provisional-reference,0.85,,,,
2e121cab7c46b2cadab0,GEN 34:21,3,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",pacíficos,H8003,HAampa,[are] at peace,provisional-reference,0.85,,,,
75ba9db7794df2fd6161,GEN 34:21,4,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",con,H853,HTo/Sp3fs,<obj.>/ it,provisional-reference,0.85,,,,
80790219342cd29755d7,GEN 34:21,7,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",habitarán,H3427,HC/Vqu3mp,and/ let them dwell,provisional-reference,0.85,,,,
77a893d66d5ed55b6b8f,GEN 34:21,10,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.","país,",H776,HRd/Ncfsa,in the/ land,provisional-reference,0.85,,,,
f630c2d40b4be1ab71d0,GEN 34:21,12,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",traficarán,H5503,HC/Vqu3mp,and/ let them go about in,provisional-reference,0.85,,,,
1d146a4c90f88af32432,GEN 34:21,17,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",aquí,H2009,HTj,there!,provisional-reference,0.85,,,,
e4fa5bc2119266e4377a,GEN 34:21,19,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",tierra,H776,HC/Td/Ncfsa,and/ the/ land,provisional-reference,0.85,,,,
c37b12e65dc3a86a4c88,GEN 34:21,22,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",ancha,H7342,HAafsc,[is] broad of,provisional-reference,0.85,,,,
538ddae35dfaa863d228,GEN 34:21,22,1,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",ancha,H3027,HNcbda,both hands,provisional-reference,0.85,,,,
030367a30452031e1299,GEN 34:21,24,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",ellos:,H1992,HPp3mp,they,provisional-reference,0.85,,,,
1f4d5bd41c8c5b829193,GEN 34:21,26,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",tomaremos,H3947,HVqi1cp,we will take,provisional-reference,0.85,,,,
014b9f9026cded55ff97,GEN 34:21,28,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",hijas,H1323,HNcfpc/Sp3mp,daughters/ their,provisional-reference,0.85,,,,
906c05fa7ed96c2cd769,GEN 34:21,30,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.","mujeres,",H802,HR/Ncmpa,to/ wives,provisional-reference,0.85,,,,
b8665c532496533ebf90,GEN 34:21,33,0,"Estos varones son pacíficos con nosotros, y habitarán en el país, y traficarán en él: pues he aquí la tierra es bastante ancha para ellos: nosotros tomaremos sus hijas por mujeres, y les daremos las nuestras.",daremos,H5414,HVqi1cp,we will give,provisional-reference,0.85,,,,
2e2ddc9b5adb6de3dfe9,GEN 34:22,2,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",esta,H2063,HR/Tm,in/ this,provisional-reference,0.85,,,,
b365e998bdfdd514db8f,GEN 34:22,5,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",harán,H225,HVNi3mp,they will agree,provisional-reference,0.85,,,,
59c0c208b54ee13a8f19,GEN 34:22,7,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",hombres,H582,HTd/Ncmpa,the/ men,provisional-reference,0.85,,,,
ea6e9d92dc7c2691ba8a,GEN 34:22,11,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",habitar,H3427,HR/Vqcc,to/ dwell,provisional-reference,0.85,,,,
a7de55be4f553b1fd118,GEN 34:22,12,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",con,H854,HRd/Sp1bp,with/ us,provisional-reference,0.85,,,,
250e52d4b91d3ebcd6ac,GEN 34:22,16,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",seamos,H1961,HR/Vqcc,to/ become,provisional-reference,0.85,,,,
9126f7143a3e1100fdbe,GEN 34:22,17,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",un,H259,HAcfsa,one,provisional-reference,0.85,,,,
81a7d5e3543f817f8a8f,GEN 34:22,18,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",pueblo:,H5971,HR/Ncmsa,<into>/ a people,provisional-reference,0.85,,,,
ac2f3dd09a017713fa6e,GEN 34:22,24,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",todo,H3605,HNcmsa,every,provisional-reference,0.85,,,,
b05a613a86d3ee4b5669,GEN 34:22,25,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.","varón,",H2145,HAamsa,male,provisional-reference,0.85,,,,
6b8ec364b91d12321444,GEN 34:22,26,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",así,H834,HR/Tr,just/ as,provisional-reference,0.85,,,,
44f6e631c138bb19e383,GEN 34:22,28,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",ellos,H1992,HPp3mp,they,provisional-reference,0.85,,,,
c5e19bb84b258a66655f,GEN 34:22,30,0,"Pero con esta condición nos harán estos hombres el placer de habitar con nosotros, para que seamos un pueblo: si se circuncida en nosotros todo varón, así como ellos son circuncidados.",circuncidados.,H4135,HR/VNcc,when/ has been circumcised,provisional-reference,0.85,,,,
5c346f21af32f78c070d,GEN 34:23,0,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.",Sus,H1992,HPp3mp,[will] they,provisional-reference,0.85,,,,
9d14a1811e20c465e358,GEN 34:23,4,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.",hacienda,H7075,HC/Ncmsc/Sp3mp,and/ possession[s]/ their,provisional-reference,0.85,,,,
e58589221feed8195040,GEN 34:23,6,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.",todas,H3605,HC/Ncmsc,and/ all,provisional-reference,0.85,,,,
2c54e2d2faf80064bec6,GEN 34:23,8,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.","bestias,",H929,HNcfsc/Sp3mp,animal[s]/ their,provisional-reference,0.85,,,,
aa93bbbb731e229552b9,GEN 34:23,11,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.",solamente,H389,HD,only,provisional-reference,0.85,,,,
4a8a33fbe7ab8bffb153,GEN 34:23,12,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.",convengamos,H854,HRd/Sp1bp,with/ us,provisional-reference,0.85,,,,
8191db9d28d1d450448a,GEN 34:23,16,0,"Sus ganados, y su hacienda y todas sus bestias, serán nuestras: solamente convengamos con ellos, y habitarán con nosotros.",habitarán,H3427,HC/Vqu3mp,and/ let them dwell,provisional-reference,0.85,,,,
0b3de24229c187a4d1f4,GEN 34:24,1,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",obedecieron,H8085,Hc/Vqw3mp,and/ they listened,provisional-reference,0.85,,,,
35afdcef72f5abdc41b1,GEN 34:24,3,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",Hamor,H2544,HNpm,Hamor,provisional-reference,0.85,,,,
64681d46bb03342909e3,GEN 34:24,8,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",hijo,H1121,HNcmsc/Sp3ms,son/ his,provisional-reference,0.85,,,,
71bdbb3084cb7784575c,GEN 34:24,9,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",todos,H3605,HNcmsa,all,provisional-reference,0.85,,,,
8c80389f9efaf33fb705,GEN 34:24,12,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",salían,H3318,HVqrmpc,[those who] went out of,provisional-reference,0.85,,,,
d9f0a65adbaa3f4f6c46,GEN 34:24,15,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",puerta,H8179,HNcmsc,[the] gate of,provisional-reference,0.85,,,,
564387b68ff5f3c09ce6,GEN 34:24,18,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.","ciudad,",H5892,HNcfsc/Sp3ms,city/ his,provisional-reference,0.85,,,,
942ae621f95d8b41ea1c,GEN 34:24,22,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",todo,H3605,HNcmsc,every,provisional-reference,0.85,,,,
cf6584cc7dec976b08e0,GEN 34:24,23,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.","varón,",H2145,HAamsa,male,provisional-reference,0.85,,,,
81ff2c11cb563eb9c51a,GEN 34:24,25,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",cuantos,H3605,HNcmsc,all,provisional-reference,0.85,,,,
a1f2277352832865a4cb,GEN 34:24,26,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",salían,H3318,HVqrmpc,[those who] went out of,provisional-reference,0.85,,,,
fcb4dfb18205391b7114,GEN 34:24,29,0,"Y obedecieron a Hamor y a Sichêm su hijo todos los que salían por la puerta de la ciudad, y circuncidaron a todo varón, a cuantos salían por la puerta de su ciudad.",puerta,H8179,HNcmsc,[the] gate of,provisional-reference,0.85,,,,
